year,month,day,dep_time,dep_delay,arr_time,arr_delay,cancelled,carrier,tailnum,flight,origin,dest,air_time,distance,hour,min
2014,4,5,926,-4,1245,0,0,DL,N705TW,422,JFK,LAX,336,2475,9,26
2014,4,5,9,10,319,-22,0,DL,N709TW,425,JFK,SJU,173,1598,0,9
2014,4,5,1604,-1,1809,-18,0,DL,N318NB,427,JFK,MSP,157,1029,16,4
2014,4,5,956,-4,1331,0,0,DL,N723TW,431,JFK,SFO,352,2586,9,56
2014,4,5,2050,20,2344,5,0,DL,N3763D,432,JFK,PDX,330,2454,20,50
2014,4,5,1910,-5,2248,-9,0,DL,N704X,435,JFK,SFO,345,2586,19,10
2014,4,5,1145,-5,1418,-15,0,DL,N3758Y,439,JFK,MCO,134,944,11,45
2014,4,5,709,-6,1004,-14,0,DL,N710TW,440,JFK,SEA,325,2422,7,9
2014,4,5,1524,19,1833,12,0,DL,N722TW,441,JFK,SEA,324,2422,15,24
2014,4,5,1842,-3,2200,1,0,DL,N712TW,442,JFK,SEA,330,2422,18,42
2014,4,5,1510,-5,1850,7,0,DL,N197DN,447,JFK,LAX,341,2475,15,10
2014,4,5,819,-6,1228,8,0,DL,N704X,454,JFK,STT,201,1623,8,19
2014,4,5,1625,-5,1735,-18,0,DL,N713TW,458,JFK,BOS,36,187,16,25
2014,4,5,1937,7,2226,16,0,DL,N386DA,459,JFK,PHX,299,2153,19,37
2014,4,5,712,-3,1021,-6,0,DL,N712TW,460,JFK,SLC,284,1990,7,12
2014,4,5,658,-2,1017,-14,0,DL,N711ZX,469,JFK,SFO,358,2586,6,58
2014,4,5,818,3,1152,12,0,DL,N197DN,472,JFK,LAX,338,2475,8,18
2014,4,5,1815,0,2212,37,0,DL,N624AG,477,JFK,LAX,336,2475,18,15
2014,4,5,827,-3,1122,21,0,DL,N644DL,479,JFK,ATL,118,760,8,27
2014,4,5,1612,-3,1836,-14,0,DL,N3734B,480,JFK,ATL,110,760,16,12
2014,4,5,831,1,1149,16,0,DL,N706TW,485,JFK,SAN,339,2446,8,31
2014,4,5,1056,-4,1405,1,0,DL,N3751B,490,JFK,SLC,286,1990,10,56
2014,4,5,1054,-6,1352,-10,0,DL,N962DL,494,JFK,FLL,152,1069,10,54
2014,4,5,2024,-6,2256,-26,0,DL,N699DL,497,JFK,LAS,306,2248,20,24
2014,4,5,1112,12,1435,36,0,DL,N3756,498,JFK,MIA,160,1089,11,12
2014,4,5,630,-5,901,4,0,DL,N977AT,575,EWR,ATL,114,746,6,30
2014,4,5,1412,-3,1622,-10,0,DL,N981AT,673,EWR,ATL,111,746,14,12
2014,4,5,557,-3,739,-11,0,DL,N334NW,731,LGA,DTW,83,502,5,57
2014,4,5,754,-6,1050,-27,0,DL,N914DL,779,LGA,MIA,154,1096,7,54
2014,4,5,1605,185,1823,169,0,DL,N957DL,781,LGA,ATL,113,762,16,5
2014,4,5,745,0,958,-9,0,DL,N979AT,807,EWR,ATL,113,746,7,45
2014,4,5,1554,-5,1815,-19,0,DL,N951DL,847,LGA,ATL,115,762,15,54
2014,4,5,1250,0,1433,-2,0,DL,N343NB,871,EWR,DTW,79,488,12,50
2014,4,5,1557,-3,1808,-27,0,DL,N370NW,884,LGA,DEN,226,1620,15,57
2014,4,5,555,-5,807,-19,0,DL,N939DL,904,LGA,ATL,113,762,5,55
2014,4,5,805,-5,1021,-23,0,DL,N369NW,914,LGA,DEN,232,1620,8,5
2014,4,5,1902,2,2114,-16,0,DL,N310DE,947,LGA,ATL,112,762,19,2
2014,4,5,1146,-4,1440,-24,0,DL,N394DA,954,LGA,FLL,144,1076,11,46
2014,4,5,856,-4,1038,-21,0,DL,N311US,1080,EWR,DTW,85,488,8,56
2014,4,5,803,-2,1054,-8,0,DL,N315NB,1109,LGA,TPA,145,1010,8,3
2014,4,5,830,0,1021,-14,0,DL,N322NB,1157,EWR,MSP,148,1008,8,30
2014,4,5,1018,-2,1323,-7,0,DL,N909DE,1174,LGA,PBI,144,1035,10,18
2014,4,5,1142,-3,1406,6,0,DL,N955AT,1306,EWR,ATL,117,746,11,42
2014,4,5,1723,-6,2058,6,0,DL,N366NB,2420,JFK,AUS,242,1521,17,23
2014,4,5,1634,4,1939,-12,0,DL,N912DL,2445,JFK,MIA,144,1089,16,34
2014,4,5,804,-6,1028,-1,0,DL,N345NB,2457,LGA,MSY,183,1183,8,4
2014,4,5,1559,-6,1850,-22,0,DL,N914DL,2459,JFK,MCO,135,944,15,59
2014,4,5,1806,-9,2047,-23,0,DL,N339NB,2498,LGA,TPA,146,1010,18,6
2014,4,5,1741,-4,2024,-33,0,DL,N920DE,2524,LGA,FLL,147,1076,17,41
2014,4,5,756,-4,1049,0,0,DL,N3762Y,2551,JFK,MCO,133,944,7,56
2014,4,5,1924,-6,2219,-30,0,DL,N950DL,2139,LGA,MIA,153,1096,19,24
2014,4,5,1440,0,1720,8,0,DL,N378DA,2149,JFK,ATL,112,760,14,40
2014,4,5,1512,-3,1805,-2,0,DL,N3738B,2155,JFK,LAS,312,2248,15,12
2014,4,5,1903,-6,2159,-2,0,DL,N3758Y,2159,JFK,MCO,131,944,19,3
2014,4,5,1645,-5,1913,-37,0,DL,N972DL,2181,LGA,MCO,131,950,16,45
2014,4,5,801,-4,1118,-1,0,DL,N951DL,2190,JFK,MIA,145,1089,8,1
2014,4,5,857,-3,1246,-1,0,DL,N707TW,2210,JFK,SJU,192,1598,8,57
2014,4,5,1523,30,1912,29,0,DL,N3762Y,2216,JFK,SJU,188,1598,15,23
2014,4,5,1118,-2,1315,-12,0,DL,N334NW,2219,LGA,MSP,150,1020,11,18
2014,4,5,1734,44,1913,16,0,DL,N909DE,2231,LGA,DTW,80,502,17,34
2014,4,5,1442,42,1701,35,0,DL,N635DL,2247,LGA,ATL,110,762,14,42
2014,4,5,1957,-3,2315,-9,0,DL,N683DA,2256,JFK,SLC,279,1990,19,57
2014,4,5,829,-1,1120,18,0,DL,N396DA,2282,JFK,PHX,309,2153,8,29
2014,4,5,705,0,938,-14,0,DL,N366NW,2285,LGA,MCO,134,950,7,5
2014,4,5,657,-3,1049,3,0,DL,N3765,2289,JFK,SJU,196,1598,6,57
2014,4,5,1905,-4,2300,36,0,DL,N390DA,2327,JFK,SAT,248,1587,19,5
2014,4,5,1024,-6,1240,-6,0,DL,N991AT,2343,EWR,ATL,114,746,10,24
2014,4,5,1852,22,2129,31,0,DL,N333NB,2352,JFK,ATL,112,760,18,52
2014,4,5,1515,-10,1805,-30,0,DL,N992DL,2357,LGA,PBI,141,1035,15,15
2014,4,5,1857,-3,2137,-24,0,DL,N302NB,2370,LGA,PBI,150,1035,18,57
2014,4,5,1543,-7,1903,-11,0,DL,N3752,2371,JFK,SLC,285,1990,15,43
2014,4,5,801,-9,1107,6,0,DL,N333NB,2389,JFK,TPA,141,1005,8,1
2014,4,5,1830,0,2149,26,0,DL,N962DL,2391,JFK,TPA,143,1005,18,30
2014,4,5,759,-6,1101,-3,0,DL,N992DL,2395,LGA,PBI,144,1035,7,59
2014,4,5,1902,162,2147,127,0,AA,N3GHAA,1410,LGA,MIA,145,1096,19,2
2014,4,5,1222,-7,1329,-9,0,B6,N281JB,316,JFK,SYR,47,209,12,22
2014,4,5,1637,-8,1854,-1,0,B6,N281JB,1119,JFK,CLT,92,541,16,37
2014,4,5,2221,-8,2335,-8,0,B6,N281JB,234,JFK,BTV,50,266,22,21
2014,4,5,758,3,956,26,0,B6,N292JB,885,JFK,RDU,75,427,7,58
2014,4,5,1249,-1,1338,-19,0,B6,N292JB,1318,JFK,BOS,35,187,12,49
2014,4,5,2015,-5,2308,-22,0,B6,N296JB,1201,JFK,FLL,143,1069,20,15
2014,4,5,2011,-4,2310,-15,0,B6,N635JB,329,JFK,RSW,151,1074,20,11
2014,4,5,656,-1,1049,6,0,B6,N789JB,3,JFK,SJU,200,1598,6,56
2014,4,5,1633,4,1950,2,0,B6,N789JB,89,JFK,SAN,334,2446,16,33
2014,4,5,1121,-4,1355,-15,0,B6,N793JB,643,EWR,PBI,137,1023,11,21
2014,4,5,1540,-7,1905,-3,0,B6,N796JB,1801,JFK,FLL,161,1069,15,40
2014,4,5,2351,-8,326,-23,0,B6,N796JB,745,JFK,PSE,186,1617,23,51
2014,4,5,1029,-6,1329,10,0,B6,N804JB,53,JFK,PBI,146,1028,10,29
2014,4,5,1804,-11,2037,-31,0,B6,N804JB,543,EWR,PBI,134,1023,18,4
2014,4,5,1725,-5,2120,6,0,B6,N806JB,415,JFK,SFO,361,2586,17,25
2014,4,5,649,-10,1006,-12,0,B6,N809JB,23,JFK,LAX,343,2475,6,49
2014,4,5,1003,-5,1312,3,0,B6,N827JB,1,JFK,FLL,145,1069,10,3
2014,4,5,2042,-3,2356,-40,0,B6,N827JB,915,JFK,SFO,348,2586,20,42
2014,4,6,1815,-5,1946,-4,0,MQ,N501MQ,3486,LGA,BNA,125,764,18,15
2014,4,6,1815,-5,2003,3,0,MQ,N527MQ,3501,LGA,RDU,80,431,18,15
2014,4,6,1719,-11,1848,-32,0,MQ,N522MQ,3526,LGA,CMH,76,479,17,19
2014,4,6,1453,-7,1702,2,0,MQ,N520MQ,3530,LGA,DTW,89,502,14,53
2014,4,6,650,-10,815,-15,0,MQ,N820MQ,3531,LGA,RDU,73,431,6,50
2014,4,6,1958,33,2204,54,0,MQ,N509MQ,3535,JFK,CMH,89,483,19,58
2014,4,6,2002,-8,2154,-11,0,MQ,N812MQ,3573,LGA,CMH,86,479,20,2
2014,4,6,1538,-2,1805,5,0,MQ,N820MQ,3588,LGA,SDF,126,659,15,38
2014,4,6,1150,-10,1325,-20,0,MQ,N808MQ,3591,LGA,RDU,72,431,11,50
2014,4,6,836,-9,1055,-10,0,MQ,N823MQ,3599,LGA,SDF,116,659,8,36
2014,4,6,1955,-5,2134,-31,0,MQ,N9EAMQ,3603,LGA,DTW,80,502,19,55
2014,4,6,803,-7,917,-13,0,MQ,N808MQ,3644,LGA,RIC,55,292,8,3
2014,4,6,1202,-3,1331,1,0,MQ,N514MQ,3461,LGA,BNA,117,764,12,2
2014,4,6,1041,-4,1214,-16,0,MQ,N543MQ,3466,LGA,RDU,70,431,10,41
2014,4,6,2206,41,2,42,0,MQ,N820MQ,3473,LGA,DAY,97,549,22,6
2014,4,6,858,-12,1009,-31,0,MQ,N856MQ,3550,LGA,ORF,53,296,8,58
2014,4,6,1501,-4,1745,15,0,MQ,N539MQ,3553,LGA,XNA,177,1147,15,1
2014,4,6,745,-10,917,-18,0,MQ,N812MQ,3565,LGA,GSO,75,461,7,45
2014,4,6,1103,-7,1245,-25,0,MQ,N500MQ,3689,LGA,DTW,81,502,11,3
2014,4,6,1821,-9,2102,17,0,MQ,N814MQ,3616,LGA,SDF,123,659,18,21
2014,4,6,2125,-5,2234,-16,0,MQ,N818MQ,3621,JFK,DCA,43,213,21,25
2014,4,6,1610,-5,1734,-6,0,MQ,N526MQ,3734,LGA,BNA,117,764,16,10
2014,4,6,1624,-6,1802,7,0,MQ,N542MQ,3748,EWR,ORD,123,719,16,24
2014,4,6,2011,-4,2140,0,0,MQ,N520MQ,3660,LGA,BNA,120,764,20,11
2014,4,6,1435,6,1623,-1,0,MQ,N823MQ,3796,LGA,DAY,94,549,14,35
2014,4,6,1630,0,1832,-16,0,EV,N612QX,5506,LGA,CLT,89,544,16,30
2014,4,6,2151,41,2351,31,0,EV,N14923,5678,EWR,CVG,97,569,21,51
2014,4,6,1005,45,1541,97,0,UA,N77066,15,EWR,HNL,664,4962,10,5
2014,4,6,1143,-2,1445,-20,0,UA,N13248,174,EWR,SFO,341,2565,11,43
2014,4,6,1822,-7,2149,-22,0,UA,N518UA,205,JFK,SFO,355,2586,18,22
2014,4,6,1227,12,1519,18,0,UA,N480UA,215,EWR,IAH,214,1400,12,27
2014,4,6,1520,-1,1813,1,0,UA,N854UA,217,EWR,IAH,211,1400,15,20
2014,4,6,2015,-6,2356,50,0,UA,N575UA,222,EWR,IAH,229,1400,20,15
2014,4,6,1300,8,1538,10,0,UA,N408UA,230,EWR,LAS,307,2227,13,0
2014,4,6,1849,4,2303,71,0,UA,N841UA,237,EWR,DFW,242,1372,18,49
2014,4,6,1524,-6,1914,17,0,UA,N590UA,257,JFK,SFO,353,2586,15,24
2014,4,6,1523,8,1623,-1,0,UA,N820UA,258,EWR,BOS,41,200,15,23
2014,4,6,1150,-2,1439,-7,0,UA,N829UA,261,EWR,PBI,147,1023,11,50
2014,4,6,847,-8,1013,-14,0,UA,N425UA,312,EWR,ORD,116,719,8,47
2014,4,6,829,-1,1137,-3,0,UA,N596UA,314,JFK,LAX,325,2475,8,29
2014,4,6,926,-3,1240,-19,0,UA,N485UA,317,EWR,SFO,346,2565,9,26
2014,4,6,650,-1,856,-14,0,UA,N459UA,328,EWR,DEN,225,1605,6,50
2014,4,6,1225,-5,1326,-14,0,UA,N816UA,329,EWR,BOS,41,200,12,25
2014,4,6,1203,3,1329,-6,0,UA,N841UA,331,LGA,ORD,119,733,12,3
2014,4,6,1707,6,1957,-15,0,UA,N449UA,360,LGA,IAH,215,1416,17,7
2014,4,6,2123,-4,2234,-17,0,UA,N823UA,365,EWR,BOS,43,200,21,23
2014,4,6,1427,-5,1802,18,0,UA,N431UA,389,LGA,IAH,219,1416,14,27
2014,4,6,1634,-3,1737,-13,0,UA,N427UA,391,EWR,BOS,40,200,16,34
2014,4,6,757,-3,1111,-20,0,UA,N512UA,397,JFK,SFO,340,2586,7,57
2014,4,6,813,3,912,-10,0,UA,N412UA,401,EWR,BOS,40,200,8,13
2014,4,6,602,-2,909,-26,0,UA,N510UA,415,JFK,SFO,348,2586,6,2
2014,4,6,1735,-2,2104,-2,0,UA,N549UA,418,EWR,SFO,351,2565,17,35
2014,4,6,1824,-6,2141,-3,0,UA,N448UA,424,EWR,TPA,146,997,18,24
2014,4,6,1730,3,2040,22,0,UA,N821UA,426,EWR,IAH,213,1400,17,30
2014,4,6,1243,0,1550,15,0,UA,N426UA,429,LGA,IAH,209,1416,12,43
2014,4,6,1915,-2,2208,12,0,UA,N829UA,430,EWR,DEN,245,1605,19,15
2014,4,6,638,-7,939,-13,0,UA,N806UA,441,EWR,RSW,161,1068,6,38
2014,4,6,1048,25,1344,17,0,UA,N448UA,446,EWR,FLL,157,1065,10,48
2014,4,6,1943,10,2333,29,0,UA,N820UA,471,EWR,SFO,357,2565,19,43
2014,4,6,2043,194,2312,180,0,UA,N467UA,482,EWR,PHX,292,2133,20,43
2014,4,6,1703,-2,2103,17,0,UA,N588UA,512,JFK,SFO,371,2586,17,3
2014,4,6,1119,-6,1433,6,0,UA,N587UA,535,JFK,LAX,350,2475,11,19
2014,4,6,816,-2,1054,-17,0,UA,N567UA,544,EWR,MCO,131,937,8,16
2014,4,6,1914,12,2242,32,0,UA,N490UA,559,LGA,IAH,225,1416,19,14
2014,4,6,854,-6,1057,-29,0,UA,N538UA,561,LGA,DEN,222,1620,8,54
2014,4,6,2026,-3,2342,-2,0,UA,N510UA,562,JFK,LAX,343,2475,20,26
2014,4,6,928,-1,1216,-14,0,UA,N479UA,564,EWR,MCO,139,937,9,28
2014,4,6,652,-10,1049,63,0,UA,N831UA,570,EWR,IAH,251,1400,6,52
2014,4,6,850,-4,1137,-24,0,UA,N427UA,583,EWR,RSW,150,1068,8,50
2014,4,6,1827,-1,2148,19,0,UA,N483UA,590,EWR,PBI,146,1023,18,27
2014,4,6,1351,-4,1623,-13,0,UA,N405UA,602,EWR,MCO,134,937,13,51
2014,4,6,820,-3,1108,-38,0,UA,N417UA,604,EWR,LAX,317,2454,8,20
2014,4,6,1247,22,1531,-1,0,UA,N412UA,620,EWR,RSW,148,1068,12,47
2014,4,6,1017,-8,1328,-27,0,UA,N598UA,642,JFK,SFO,339,2586,10,17
2014,4,6,1621,6,1921,-1,0,UA,N436UA,653,EWR,RSW,157,1068,16,21
2014,4,6,1646,-7,1918,-28,0,UA,N410UA,654,EWR,MCO,132,937,16,46
2014,4,6,1551,1,1822,-21,0,UA,N445UA,681,EWR,MCO,133,937,15,51
2014,4,6,1552,-8,1715,-15,0,UA,N849UA,689,LGA,ORD,116,733,15,52
2014,4,6,1759,8,2134,19,0,UA,N597UA,703,JFK,LAX,346,2475,17,59
2014,4,6,1841,15,2053,46,0,UA,N834UA,708,EWR,ORD,133,719,18,41
2014,4,6,856,-4,1017,-12,0,UA,N416UA,711,LGA,ORD,117,733,8,56
2014,4,6,659,-1,1007,2,0,UA,N414UA,736,EWR,FLL,157,1065,6,59
2014,4,6,1748,31,2011,36,0,UA,N439UA,751,EWR,MSY,171,1167,17,48
2014,4,6,1157,-3,1505,-26,0,UA,N595UA,766,JFK,SFO,347,2586,11,57
2014,4,6,1427,-4,1729,-13,0,UA,N806UA,797,EWR,LAX,339,2454,14,27
2014,4,6,1452,0,1815,0,0,UA,N502UA,841,JFK,LAX,341,2475,14,52
2014,4,6,2029,9,2153,10,0,UA,N476UA,994,EWR,BOS,41,200,20,29
2014,4,6,535,10,844,34,0,UA,N13716,1012,EWR,IAH,224,1400,5,35
2014,4,6,1757,-1,2043,4,0,UA,N23707,1022,EWR,DEN,247,1605,17,57
2014,4,6,2031,0,6,2,0,UA,N23708,1024,EWR,SFO,358,2565,20,31
2014,4,6,724,0,849,-8,0,UA,N38417,1030,EWR,ORD,112,719,7,24
2014,4,6,1905,35,2258,73,0,UA,N74856,1047,EWR,LAX,332,2454,19,5
2014,4,6,1443,-2,1606,-14,0,UA,N54711,1053,EWR,CLE,71,404,14,43
2014,4,6,1705,10,1954,-6,0,UA,N78285,1064,EWR,FLL,149,1065,17,5
2014,4,6,1821,1,2027,16,0,UA,N15710,1067,EWR,CLE,65,404,18,21
2014,4,6,2128,8,106,-13,0,UA,N37255,1071,EWR,BQN,187,1585,21,28
2014,4,6,1806,7,2057,13,0,UA,N75858,1073,EWR,LAS,297,2227,18,6
2014,4,6,652,-8,823,-8,0,UA,N37298,1076,LGA,ORD,115,733,6,52
2014,4,6,2006,58,5,100,0,UA,N75432,1078,EWR,SAT,256,1569,20,6
2014,4,6,847,-3,1201,16,0,UA,N23721,1086,LGA,IAH,237,1416,8,47
2014,4,6,1833,68,2249,139,0,UA,N31412,1100,EWR,SEA,345,2402,18,33
2014,4,6,1511,5,1734,4,0,UA,N39416,1107,EWR,DEN,240,1605,15,11
2014,4,6,1725,-4,2015,-11,0,UA,N13138,1109,EWR,MCO,139,937,17,25
2014,4,6,1021,1,1243,-20,0,UA,N45440,1110,EWR,LAS,299,2227,10,21
2014,4,6,2034,-6,2333,-7,0,UA,N37434,1114,EWR,TPA,143,997,20,34
2014,4,6,558,-2,844,-5,0,UA,N34460,1115,EWR,TPA,149,997,5,58
2014,4,6,1133,-4,1424,-5,0,UA,N12125,1116,EWR,MCO,138,937,11,33
2014,4,6,1518,-3,1840,-1,0,UA,N12216,1120,EWR,SFO,352,2565,15,18
2014,4,6,2140,16,100,3,0,UA,N69806,1122,EWR,SFO,357,2565,21,40
2014,4,6,812,-3,1059,-23,0,UA,N14214,1131,EWR,MIA,148,1085,8,12
2014,4,6,704,65,943,64,0,UA,N79279,1144,EWR,MCO,134,937,7,4
2014,4,6,1532,7,1816,3,0,UA,N77510,1148,EWR,TPA,143,997,15,32
2014,4,6,750,-5,1006,-19,0,UA,N26210,1152,LGA,DEN,229,1620,7,50
2014,4,6,829,-3,1150,-11,0,UA,N14228,1162,EWR,SFO,354,2565,8,29
2014,4,6,1316,6,1630,15,0,UA,N29124,1164,EWR,FLL,163,1065,13,16
2014,4,6,855,-4,1205,1,0,UA,N73283,1170,EWR,FLL,156,1065,8,55
2014,4,6,1805,41,1959,53,0,UA,N14731,1177,EWR,ORD,121,719,18,5
2014,4,6,1652,12,1947,18,0,UA,N18119,1178,EWR,IAH,204,1400,16,52
2014,4,6,747,-2,1143,-1,0,UA,N77867,1216,EWR,SJU,215,1608,7,47
2014,4,6,607,-1,859,-11,0,UA,N76265,1218,EWR,FLL,154,1065,6,7
2014,4,6,1623,-6,1928,-3,0,UA,N14214,1228,EWR,SAN,340,2425,16,23
2014,4,6,1408,13,1712,31,0,UA,N76265,1232,EWR,IAH,219,1400,14,8
2014,4,6,1726,108,2032,117,0,UA,N87507,1269,EWR,PBI,167,1023,17,26
2014,4,6,1456,-3,1735,-9,0,UA,N37464,1270,EWR,MCO,141,937,14,56
2014,4,6,1316,0,1616,-1,0,UA,N17128,1279,EWR,LAX,329,2454,13,16
2014,4,6,1638,0,1954,-4,0,UA,N68452,1284,EWR,SFO,358,2565,16,38
2014,4,6,1833,5,2208,-4,0,UA,N77520,1289,EWR,SFO,352,2565,18,33
2014,4,6,1313,-4,1640,3,0,UA,N34460,1293,EWR,SFO,353,2565,13,13
2014,4,6,1954,-6,2303,-15,0,UA,N26226,1299,EWR,RSW,148,1068,19,54
2014,4,6,2008,-3,2311,3,0,UA,N24702,1416,EWR,MCO,134,937,20,8
2014,4,6,1953,-5,2334,-24,0,UA,N37422,1417,EWR,SJU,182,1608,19,53
2014,4,6,635,1,907,19,0,UA,N78501,1425,EWR,MSY,195,1167,6,35
2014,4,6,1547,1,1844,-20,0,UA,N77430,1451,EWR,PDX,340,2434,15,47
2014,4,6,707,7,1025,34,0,UA,N77261,1454,LGA,IAH,238,1416,7,7
2014,4,6,1618,0,1911,-11,0,UA,N76522,1455,EWR,LAX,332,2454,16,18
2014,4,6,2000,0,2304,13,0,UA,N75435,1469,EWR,LAS,321,2227,20,0
2014,4,6,754,2,1013,-7,0,UA,N76269,1481,EWR,PHX,295,2133,7,54
2014,4,6,2038,48,2209,39,0,UA,N76515,1482,EWR,ORD,106,719,20,38
2014,4,6,1300,0,1414,-18,0,UA,N14106,1492,EWR,ORD,113,719,13,0
2014,4,6,1717,-4,2005,-42,0,UA,N73283,1496,EWR,SNA,328,2434,17,17
2014,4,6,647,-5,852,-38,0,UA,N37471,1506,EWR,LAS,290,2227,6,47
2014,4,6,918,3,1322,-3,0,UA,N23708,1519,EWR,STT,211,1634,9,18
2014,4,6,1133,-2,1459,-36,0,UA,N37277,1526,EWR,SJU,189,1608,11,33
2014,4,6,1431,2,1728,-8,0,UA,N38454,1535,EWR,MIA,156,1085,14,31
2014,4,6,2148,75,41,71,0,UA,N33714,1552,EWR,PBI,150,1023,21,48
2014,4,6,1502,-8,1617,-25,0,UA,N17719,1554,EWR,ORD,115,719,15,2
2014,4,6,1302,-8,1458,-16,0,UA,N75435,1560,EWR,CHS,97,628,13,2
2014,4,6,807,-4,1104,-12,0,UA,N39463,1581,EWR,SEA,339,2402,8,7
2014,4,6,1412,-5,1707,-16,0,UA,N16713,1587,EWR,RSW,155,1068,14,12
2014,4,6,1124,-2,1418,4,0,UA,N36476,1593,EWR,TPA,153,997,11,24
2014,4,6,2320,345,133,337,0,UA,N79279,1599,LGA,DEN,235,1620,23,20
2014,4,6,1531,16,1842,14,0,UA,N12109,1600,EWR,LAX,339,2454,15,31
2014,4,6,1448,24,1750,21,0,UA,N78501,1601,EWR,FLL,158,1065,14,48
2014,4,6,1705,155,1949,151,0,UA,N77295,1618,EWR,TPA,149,997,17,5
2014,4,6,756,-4,1048,-25,0,UA,N37427,1626,EWR,SAN,334,2425,7,56
2014,4,6,2030,7,2354,14,0,UA,N68811,1631,EWR,LAX,341,2454,20,30
2014,4,6,854,-3,1216,26,0,UA,N53441,1637,EWR,TPA,156,997,8,54
2014,4,6,852,-7,1119,-16,0,UA,N18112,1643,EWR,DEN,232,1605,8,52
2014,4,6,653,-2,942,-22,0,UA,N77525,1665,EWR,LAX,327,2454,6,53
2014,4,6,653,28,1013,26,0,UA,N27421,1668,EWR,SFO,352,2565,6,53
2014,4,6,1755,55,1935,53,0,UA,N23721,1671,LGA,ORD,122,733,17,55
2014,4,6,857,-2,1149,-7,0,UA,N78285,1673,EWR,PBI,144,1023,8,57
2014,4,6,2132,51,23,35,0,UA,N38443,1680,EWR,MIA,148,1085,21,32
2014,4,6,2126,35,17,21,0,UA,N25705,1682,EWR,FLL,144,1065,21,26
2014,4,6,1926,2,2300,14,0,UA,N38459,1685,EWR,LAX,337,2454,19,26
2014,4,6,2126,0,3,-15,0,UA,N73406,1692,EWR,MCO,132,937,21,26
2014,4,6,1048,2,1344,-6,0,UA,N37470,1694,EWR,LAX,327,2454,10,48
2014,4,6,953,9,1311,38,0,UA,N37273,1711,EWR,IAH,231,1400,9,53
2014,4,6,1929,-1,2250,8,0,UA,N75410,1730,EWR,FLL,149,1065,19,29
2014,4,6,1646,-3,1930,-26,0,UA,N35260,1744,EWR,MIA,148,1085,16,46
2014,4,6,1757,87,2049,104,0,US,N524UW,671,JFK,PHX,322,2153,17,57
2014,4,6,1028,-2,1259,10,0,US,N570UW,679,JFK,PHX,304,2153,10,28
2014,4,6,1626,-4,1859,-2,0,US,N602AW,681,EWR,PHX,310,2133,16,26
2014,4,6,1348,-2,1612,2,0,US,N649AW,686,EWR,PHX,302,2133,13,48
2014,4,6,1730,-4,1921,-15,0,US,N654AW,687,EWR,CLT,83,529,17,30
2014,4,6,1204,4,1356,2,0,US,N190UW,725,JFK,CLT,88,541,12,4
2014,4,6,1819,-10,2057,16,0,US,N435US,802,EWR,CLT,88,529,18,19
2014,4,6,1307,-8,1535,22,0,US,N111US,853,EWR,CLT,92,529,13,7
2014,4,6,952,-7,1147,-19,0,US,N117UW,873,LGA,CLT,90,544,9,52
2014,4,6,754,-5,948,-9,0,US,N153UW,1735,LGA,CLT,90,544,7,54
2014,4,6,2043,-12,2144,-26,0,US,N967UW,1736,LGA,PHL,34,96,20,43
2014,4,6,1448,-2,1642,-7,0,US,N161UW,1779,LGA,CLT,91,544,14,48
2014,4,6,1552,3,1738,-17,0,US,N121UW,1781,LGA,CLT,88,544,15,52
2014,4,6,1340,-1,1538,3,0,US,N725UW,1794,JFK,CLT,95,541,13,40
2014,4,6,453,-7,634,-17,0,US,N121UW,1813,EWR,CLT,84,529,4,53
2014,4,6,1250,-5,1448,-9,0,US,N196UW,1843,LGA,CLT,95,544,12,50
2014,4,6,1722,12,1913,0,0,US,N560UW,1851,LGA,CLT,87,544,17,22
2014,4,6,609,-6,805,-19,0,US,N406US,1866,EWR,CLT,84,529,6,9
2014,4,6,1452,-8,1639,-22,0,US,N748UW,1891,EWR,CLT,89,529,14,52
2014,4,6,1128,-2,1313,-19,0,US,N165US,1892,LGA,CLT,87,544,11,28
2014,4,6,624,-1,827,7,0,US,N555AY,1951,JFK,CLT,95,541,6,24
2014,4,6,816,-9,1008,-24,0,US,N665AW,409,EWR,CLT,87,529,8,16
2014,4,6,1824,-6,2040,2,0,US,N573UW,425,JFK,CLT,91,541,18,24
2014,4,6,1008,-7,1227,-13,0,US,N662AW,450,EWR,PHX,297,2133,10,8
2014,4,6,635,0,855,-17,0,US,N552UW,556,JFK,PHX,290,2153,6,35
2014,4,6,702,32,854,16,0,US,N753US,1965,EWR,CLT,86,529,7,2
2014,4,6,936,71,1143,75,0,US,N569UW,1973,JFK,CLT,88,541,9,36
2014,4,6,1027,2,1207,-21,0,US,N433US,1984,EWR,CLT,87,529,10,27
2014,4,6,715,-15,814,-22,0,US,N950UW,2010,LGA,PHL,33,96,7,15
2014,4,6,1858,-1,2108,9,0,US,N177US,2039,LGA,CLT,90,544,18,58
2014,4,6,1317,-3,1429,-2,0,US,N965UW,2068,LGA,PHL,37,96,13,17
2014,4,6,625,-5,819,-14,0,US,N191UW,2085,LGA,CLT,91,544,6,25
2014,4,6,1153,-7,1251,-21,0,US,N963UW,2146,LGA,BOS,39,184,11,53
2014,4,6,1354,-6,1453,-15,0,US,N948UW,2150,LGA,BOS,38,184,13,54
2014,4,6,1557,-3,1712,-6,0,US,N963UW,2154,LGA,BOS,43,184,15,57
